ItemCode,ItemName,LastPurDat,ItmsGrpCod,ItmsGrpNam,Categoria_CI,Subcategoria_CI,Bodega,Stock_Bodega,Precio_B2B_Estandar,Precio_B2B_VIP,Precio_B2C,Precio_Promociones_Ecommerce,Ventas_2024,Ventas_2025,Ventas_2026,Ventas_Total_29_5_Meses,Alcance_Inventario_Meses,Alcance_Inventario_Meses_Redondeado
3NA3132,"cartucho de fusibles NH, NH1, Entrada: 125 A, gG, Un AC: 500 V, Un DC: 440 V, indicador de fusion superior, orejetas energizadas",2023-02-06,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,FUSIBLES,11,3.0,22.45,21.2,24.9,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3NA3803,"cartucho de fusibles NH, NH000, Entrada: 10 A, gG, Un AC: 500 V, Un DC: 250 V, indicador de fusion superior, orejetas energizadas",2023-01-31,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,FUSIBLES,11,12.0,8.6,8.1,9.5,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3RH21311BB40,"contactor auxiliar, 3 NA + 1 NC, 24 V DC, bornes de tornillo, tamaño S00",2023-01-31,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,9.0,49.2,46.4,54.6,0.0,2.0,9.0,0.0,11.0,24.136363636363637,24
3RT10656AP36,"contactor de potencia, AC-3e/AC-3 265 A, 132 kW/400 V AC (50-60 Hz)/DC Uc: 220-240 V tripolar, contactos auxiliares 2 NA + 2 NC accionamiento: convencional circuito ppal.: barra circuito de",2023-01-31,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,2.0,1268.0,1198.0,1409.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3RT20461AK60,"contactor de potencia, AC-3e/AC-3, 95 A, 45 kW/400 V, tripolar, 110 V AC, 50 Hz/120 V, 60 Hz, contactos auxiliares: 1 NA + 1 NC, borne de tornillo, tamano: S3",2023-01-31,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,1.0,352.0,332.0,391.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
JBK5-400VA,TRANSFORMADOR D/CONTROL 400VA,2023-01-31,105,EQUI.AUTO.Y CONTROL,,,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3NA3362,"cartucho de fusibles NH, NH3, Entrada: 425 A, gG, Un AC: 500 V, Un DC: 440 V, indicador de fusion superior, orejetas energizadas",2022-12-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,FUSIBLES,11,2.0,45.4,42.85,50.45,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3RH21221AB00,"contactor auxiliar, 2 NA + 2 NC, 24 V AC, 50/60 Hz, bornes de tornillo, tamaño S00",2022-12-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,1.0,43.6,41.2,48.4,0.0,3.0,0.0,0.0,3.0,9.833333333333332,10
ODP-2-22030-1HF42-MN,"Variador de frecuencia 3 HP, 10.5 A, 200-240 V, 1-3PH",2022-12-29,105,EQUI.AUTO.Y CONTROL,,,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
750000,Sensor inteligente para chumaceras,2022-12-22,105,EQUI.AUTO.Y CONTROL,,,14,2.0,706.0,667.0,785.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
5SV0000,GABINETE METÁLICO 300X200X200MM,2022-12-13,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,1.0,95.0,89.7,105.6,0.0,1.0,0.0,0.0,1.0,29.5,30
3RT19455AL21,"Bobina de excitacion para contactores SIRIUS Tamano S3, bornes de tornillo, 230 V AC, 50/60 Hz !!! Producto a extinguir El sucesor es SIRIUS 3RT2",2022-12-12,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,1.0,42.4,40.05,47.1,0.0,0.0,0.0,0.0,0.0,inf,Infinito
6ED10551MB000BA1,"*** Repuesto *** Modulo ampl. LOGO! DM8 12/24R, FA/E/S: 12, 24 V/12 V/24 V/rele, 2 mod., 4 DI/4 DO",2022-12-12,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,1.0,61.9,58.5,68.8,0.0,-1.0,0.0,0.0,-1.0,inf,Infinito
3RU21161DB0,"Rele de sobrecarga 2,2...3,2 A termico para proteccion de motores tamano S00, clase 10 para montar en contactor Circuito principal: atornillable circuito auxiliar: atornillable Rearme",2022-11-26,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,RELES DE PROTECCION,11,4.0,45.0,42.5,50.0,0.0,2.0,1.0,1.0,4.0,29.5,30
Q150,Interruptor de 50 A 1P 120 V 10 K QP10  K AIC,2022-11-26,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CENTROS DE CARGA E INTERRUPTORES,11,12.0,6.8,6.4,6.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
Q250,Interruptor 50 A 2P 120/240 V 10 K  QP10 KAIC,2022-11-26,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CENTROS DE CARGA E INTERRUPTORES,11,2.0,14.1,13.4,15.7,0.0,0.0,6.0,0.0,6.0,9.833333333333332,10
US2:Q140,BREAKER QP 1P 40A 240V,2022-11-26,105,EQUI.AUTO.Y CONTROL,,,11,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
ODE-3-210058-1042,"VARIADOR FRECUENCIA 1.1 kW (1.5 HP), 5.8 A, 110-115V, 1-3Ph",2022-11-24,105,EQUI.AUTO.Y CONTROL,,,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3NA3807,"cartucho de fusibles NH, NH000, Entrada: 20 A, gG, Un AC: 500 V, Un DC: 250 V, indicador de fusion superior, orejetas energizadas",2022-11-04,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,FUSIBLES,11,9.0,9.5,8.9,10.5,0.0,0.0,0.0,0.0,0.0,inf,Infinito
8WA10111PG00,"Borne PE, 2 bornes de tornillo verde-amarillo, 7,2mm, tam. 4",2022-11-04,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,27.0,5.3,5.0,5.9,0.0,2.0,2.0,0.0,4.0,199.125,199
5SL61507CC,"Automato magnetotermico C50 230/400 V, 6kA, de 1 polo, caracteristica C, In=50 A",2022-09-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,8.0,8.6,8.1,9.55,0.0,0.0,0.0,0.0,0.0,inf,Infinito
V071A051-STCK,VARIADOR FRECUENCIA OPT-3-STICK-IN OPTISTICK SMRT SMRTPHON BLUTOOTH INTERFACE,2022-09-30,105,EQUI.AUTO.Y CONTROL,,,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
A7B10001013486,"Motor trifasico Nema, Potencia 1.0 HP, Voltaje de alimentacion 208-230/460 V, Velocidad de giro 1800 RPM, Frame 143T, Enclosure TCVE, ABB",2022-08-31,105,EQUI.AUTO.Y CONTROL,MOTORES ELECTRICOS,AC MOTORES - NEMA,11,1.0,322.0,304.0,358.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3RV20414KA10,"Interruptor automatico tamano S3 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 57...75 A Disparador de cortocircuito 975 A borne de tornillo poder",2022-08-18,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,3.0,467.0,441.1,518.9,0.0,2.0,1.0,0.0,3.0,29.5,30
3NA3372,"cartucho de fusibles NH, NH3, Entrada: 630 A, gG, Un AC: 500 V, Un DC: 440 V, indicador de fusion superior, orejetas energizadas",2022-08-17,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,FUSIBLES,11,13.0,57.2,54.0,63.6,0.0,3.0,0.0,0.0,3.0,127.83333333333333,128
A7B93000748416,"Siemens Low Voltage, sobretens. linea de dispositivos de proteccion de TPS309 como parte del grupo externo (montaje remoto). Tipo 1 SPD. Dimensiones (L x An x Al): 8,3 x 3,6 x 3,0. Trifasico, 4",2022-07-22,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,1.0,591.0,558.0,657.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3RA2922-2H,"Conectores mecánicos Enclavamiento lateral para contactor 3RT202, 3RT232 compuesto por 2 conectores y 1 inducido para 1 combinación",2022-07-11,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,20.0,3.5,3.3,3.9,0.0,3.0,0.0,0.0,3.0,196.66666666666669,197
3SU18010AA000AB1,"caja para aparatos de mando, 22 mm, circular, caja de plastico, semicaja superior de color gris, 1 punto de mando de plastico, rebaje para plaquita de inscripcion, sin equipamiento",2022-06-15,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,3.0,13.3,12.6,14.8,0.0,4.0,7.0,0.0,11.0,8.045454545454545,8
3SU18040AA000AB1,"caja para aparatos de mando, 22 mm, redondo, caja de plastico, Parte superior de la caja de color gris, 4 puntos de mando de plastico, rebaje para plaquitas de inscripcion, sin equipamiento",2022-06-15,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,7.0,22.46,21.34,37.65,0.0,0.0,2.0,0.0,2.0,103.25,103
6EP19356MD11,"módulo de acumuladores SITOP 24 V/3,2 Ah con variantes sin mantenimiento de acumuladores de plomo cerrados para módulo SITOP UPS DC 6 A y 15 A",2022-06-15,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,1.0,440.0,416.0,489.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
6ES79720BB120XA0,"SIMATIC DP, conector de conexión para PROFIBUS hasta 12 Mbits/s Salida de cable a 90°, 15,8x 64x 35,6 mm (An x Al x P), Resistencia de cierre con función de seccionamiento, con conector hembra",2022-04-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,1.0,78.7,74.3,87.4,0.0,0.0,6.0,0.0,6.0,4.916666666666666,5
LAD9R2V,JUEGO CONMUTADOR MECANICO SCHNEIDER,2022-03-01,105,EQUI.AUTO.Y CONTROL,,,11,1.0,45.0,40.5,49.5,0.0,0.0,0.0,0.0,0.0,inf,Infinito
VM96-4,Enclavamiento mecánico para contactores ABB,2022-02-25,105,EQUI.AUTO.Y CONTROL,,,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3RT19346A,JGO. CONTACTOS PPAL. P/3RT1034,2022-02-21,105,EQUI.AUTO.Y CONTROL,,,11,4.0,63.15,59.65,70.2,0.0,0.0,0.0,0.0,0.0,inf,Infinito
5SL63507CC,"Automato magnetotermico 400 V 6 kA, tripolar, C, 50 A",2022-02-21,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,4.0,38.8,36.6,43.1,0.0,0.0,1.0,1.0,2.0,59.0,59
5SL61257CC,"Automato magnetotermico C25 230/400 V, 6kA, de 1 polo, caracteristica C, In=25 A",2022-01-17,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,3.0,6.15,5.8,6.8,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3NE4120,"Cartucho de fusibles SITOR, con contactos de cuchilla, NH0, Entrada: 80 A, aR, Un AC: 1000 V, Un DC: 440 V, indicador de fusion superior",2021-12-21,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,FUSIBLES,11,2.0,35.8,33.8,39.8,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3SB30002LA11,MANETA 2 POSICIONES METALICA CAMSCO,2021-12-21,105,EQUI.AUTO.Y CONTROL,,,11,1.0,9.0,8.5,10.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3SB34000A,"Elemento de conmutación con 2 contactos, 1 NA + 1 NC, bornes de tornillo, para fijación en placa frontal !!! Producto a extinguir El sucesor es SIRIUS ACT 3SU1 El tipo sucesor preferido es",2021-12-21,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,4.0,9.0,8.5,10.0,0.0,5.0,0.0,0.0,5.0,23.6,24
5SX11027,AUTOMATO 1P-2A,2021-12-21,105,EQUI.AUTO.Y CONTROL,,,11,1.0,11.25,10.65,9.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
5SX13407,AUTOMATO 3P 40A,2021-12-21,105,EQUI.AUTO.Y CONTROL,,,11,2.0,23.5,22.2,26.1,0.0,0.0,0.0,0.0,0.0,inf,Infinito
6AV66470AN113AX0,SINAMATIC HMI,2021-12-21,105,EQUI.AUTO.Y CONTROL,,,11,1.0,255.0,241.0,195.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
TPS3E030500,"TPS 20KA 480/277VAC, 3PH Y",2021-12-21,105,EQUI.AUTO.Y CONTROL,,,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
A7B-1120360,CABLE 4G3 3X14 TSJ,2021-12-07,105,EQUI.AUTO.Y CONTROL,,,11,70.0,1.95,1.85,2.2,0.0,0.0,0.0,0.0,0.0,inf,Infinito
A7B93000015591,CABLE THHN 12 AZUL,2021-11-30,105,EQUI.AUTO.Y CONTROL,,,11,28.5,0.35,0.35,0.4,0.0,0.0,0.0,0.0,0.0,inf,Infinito
A7B93000015598,CABLE THHN 8 NEGRO,2021-11-30,105,EQUI.AUTO.Y CONTROL,,,11,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
A7B93000017778,TRANSFORMADOR  INTENSIDAD 100/5,2021-11-30,105,EQUI.AUTO.Y CONTROL,,,11,3.0,32.0,30.2,35.6,0.0,3.0,0.0,0.0,3.0,29.5,30
3SU14011BB201AA0,"Modulo de LED con LED integr. 24 V AC/DC, rojo, bornes de tornillo, para fijacion en placa frontal.",2021-09-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,9.0,17.15,16.2,19.05,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3NA3244,"cartucho de fusibles NH, NH2, Entrada: 250 A, gG, Un AC: 500 V, Un DC: 440 V, indicador de fusion superior, orejetas energizadas",2021-08-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,FUSIBLES,11,1.0,25.0,23.6,27.8,0.0,0.0,1.0,0.0,1.0,29.5,30
MX:B150,"Siemens Low Voltage, var. moldeada, caja de interruptores automaticos. Montaje en tablero de distribucion, 240 V Interruptores automaticos, tipo BL, 1 polo, 120 VAC son circuitos, proteccion;",2021-07-19,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CENTROS DE CARGA E INTERRUPTORES,11,2.0,8.5,8.0,9.45,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3RH29111AA10,"bloque de contactos auxiliares, por el frente, 1 NA, 73/74, circuito: 1 NA, entrada de cables por arriba, borne de tornillo, para contactores 3RT2 y contactores auxiliares 3RH2",2021-06-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,2.0,5.6,5.3,6.2,0.0,1.0,3.0,0.0,4.0,14.75,15
6ED10551MA000BA0,"*** Repuesto *** Modulo de ampliacion LOGO! AM2, alimentacion: 12/24 V DC, 2 AI, 0-10 V o 0-20 mA",2021-06-09,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,1.0,90.9,85.85,101.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
B6CR3N40A,"DIFERENCIAL 3 POLOS + N, 40A, 10KA, 30mA NOARK",2021-06-08,105,EQUI.AUTO.Y CONTROL,,,11,10.0,110.78202,99.703818,121.860223,0.0,0.0,0.0,0.0,0.0,inf,Infinito
B6CR1N40A,"DIFERENCIAL 1 POLO + N, 40A, 10KA, 30MA 40AMP",2021-04-12,105,EQUI.AUTO.Y CONTROL,,,11,4.0,93.0,87.8,103.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3RT10381AV60,CONTACTOR 40A 440V LS,2021-04-09,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,5.0,110.0,103.89,122.22,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3AFP9182341,Sensor inteligente - para motores con soporte de aluminio,2021-01-30,105,EQUI.AUTO.Y CONTROL,,,14,1.0,217.0,204.9,241.1,0.0,0.0,0.0,0.0,0.0,inf,Infinito
